season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2022,1298158,PAK v ZIM,ZIM,PAK,ZIM,Perth Stadium,Perth,Australia,2,B Evans,Brad Evans,4,0,25,2,6.25,12,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/696127.html
2022,1298158,PAK v ZIM,ZIM,PAK,ZIM,Perth Stadium,Perth,Australia,2,Sikandar Raza,Sikandar Raza,4,0,25,3,6.25,13,2,1,2,0,False,https://www.espncricinfo.com/ci/content/player/299572.html
2022,1298158,PAK v ZIM,ZIM,PAK,ZIM,Perth Stadium,Perth,Australia,2,LM Jongwe,Luke Jongwe,1,0,10,1,10.00,2,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/541224.html
2022,1298158,PAK v ZIM,ZIM,PAK,ZIM,Perth Stadium,Perth,Australia,2,SC Williams,Sean Williams,2,0,15,0,7.50,1,0,0,1,0,False,https://www.espncricinfo.com/ci/content/player/55870.html
2022,1298158,PAK v ZIM,ZIM,PAK,ZIM,Perth Stadium,Perth,Australia,2,RP Burl,Ryan Burl,1,0,7,0,7.00,0,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/495964.html
2022,1298157,INDIA v NED,INDIA,NED,NED,Sydney Cricket Ground,Sydney,Australia,1,FJ Klaassen,Fred Klaassen,4,0,33,1,8.25,9,2,1,2,0,False,https://www.espncricinfo.com/ci/content/player/1104703.html
2022,1298157,INDIA v NED,INDIA,NED,NED,Sydney Cricket Ground,Sydney,Australia,1,TJG Pringle,Tim Pringle,4,0,30,0,7.50,6,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1193548.html
2022,1298157,INDIA v NED,INDIA,NED,NED,Sydney Cricket Ground,Sydney,Australia,1,PA van Meekeren,Paul van Meekeren,4,0,32,1,8.00,9,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/348109.html
2022,1298157,INDIA v NED,INDIA,NED,NED,Sydney Cricket Ground,Sydney,Australia,1,BFW de Leede,Bas de Leede,3,0,33,0,11.00,6,5,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1036191.html
2022,1298157,INDIA v NED,INDIA,NED,NED,Sydney Cricket Ground,Sydney,Australia,1,LV van Beek,Logan van Beek,4,0,45,0,11.25,3,2,3,0,0,False,https://www.espncricinfo.com/ci/content/player/440522.html
2022,1298157,INDIA v NED,INDIA,NED,NED,Sydney Cricket Ground,Sydney,Australia,1,Shariz Ahmad,Shariz Ahmad,1,0,5,0,5.00,2,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1278252.html
2022,1298157,INDIA v NED,INDIA,NED,INDIA,Sydney Cricket Ground,Sydney,Australia,2,B Kumar,Bhuvneshwar Kumar,3,2,9,2,3.00,14,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2022,1298157,INDIA v NED,INDIA,NED,INDIA,Sydney Cricket Ground,Sydney,Australia,2,Arshdeep Singh,Arshdeep Singh,4,0,37,2,9.25,9,6,0,1,1,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2022,1298157,INDIA v NED,INDIA,NED,INDIA,Sydney Cricket Ground,Sydney,Australia,2,Mohammed Shami,Mohammed Shami,4,0,27,1,6.75,10,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/481896.html
2022,1298157,INDIA v NED,INDIA,NED,INDIA,Sydney Cricket Ground,Sydney,Australia,2,AR Patel,Axar Patel,4,0,18,2,4.50,11,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2022,1298157,INDIA v NED,INDIA,NED,INDIA,Sydney Cricket Ground,Sydney,Australia,2,HH Pandya,Hardik Pandya,1,0,9,0,9.00,1,0,0,1,0,False,https://www.espncricinfo.com/ci/content/player/625371.html
2022,1298157,INDIA v NED,INDIA,NED,INDIA,Sydney Cricket Ground,Sydney,Australia,2,R Ashwin,Ravichandran Ashwin,4,0,21,2,5.25,13,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2022,1298156,BAN v SA,SA,BAN,BAN,Sydney Cricket Ground,Sydney,Australia,1,Taskin Ahmed,Taskin Ahmed,3,0,46,1,15.33,7,6,2,0,3,False,https://www.espncricinfo.com/ci/content/player/538506.html
2022,1298156,BAN v SA,SA,BAN,BAN,Sydney Cricket Ground,Sydney,Australia,1,Mehidy Hasan Miraz,Mehidy Hasan Miraz,3,0,32,0,10.66,4,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/629063.html
2022,1298156,BAN v SA,SA,BAN,BAN,Sydney Cricket Ground,Sydney,Australia,1,Hasan Mahmud,Hasan Mahmud,4,0,36,1,9.00,11,3,2,2,0,False,https://www.espncricinfo.com/ci/content/player/926629.html
2022,1298156,BAN v SA,SA,BAN,BAN,Sydney Cricket Ground,Sydney,Australia,1,Mustafizur Rahman,Mustafizur Rahman,4,0,25,0,6.25,7,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/330902.html
2022,1298156,BAN v SA,SA,BAN,BAN,Sydney Cricket Ground,Sydney,Australia,1,Mosaddek Hossain,Mosaddek Hossain,2,0,16,0,8.00,5,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/550133.html
2022,1298156,BAN v SA,SA,BAN,BAN,Sydney Cricket Ground,Sydney,Australia,1,Shakib Al Hasan,Shakib Al Hasan,3,0,33,2,11.00,7,1,3,0,1,True,https://www.espncricinfo.com/ci/content/player/56143.html
2022,1298156,BAN v SA,SA,BAN,BAN,Sydney Cricket Ground,Sydney,Australia,1,Afif Hossain,Afif Hossain,1,0,11,1,11.00,1,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/935995.html
2022,1298156,BAN v SA,SA,BAN,SA,Sydney Cricket Ground,Sydney,Australia,2,K Rabada,Kagiso Rabada,3,0,24,1,8.00,8,1,2,1,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2022,1298156,BAN v SA,SA,BAN,SA,Sydney Cricket Ground,Sydney,Australia,2,WD Parnell,Wayne Parnell,2,0,18,0,9.00,3,0,1,1,0,False,https://www.espncricinfo.com/ci/content/player/265564.html
2022,1298156,BAN v SA,SA,BAN,SA,Sydney Cricket Ground,Sydney,Australia,2,A Nortje,Anrich Nortje,3.3,0,10,4,2.85,16,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/481979.html
2022,1298156,BAN v SA,SA,BAN,SA,Sydney Cricket Ground,Sydney,Australia,2,KA Maharaj,Keshav Maharaj,4,0,24,1,6.00,6,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/267724.html
2022,1298156,BAN v SA,SA,BAN,SA,Sydney Cricket Ground,Sydney,Australia,2,T Shamsi,Tabraiz Shamsi,4,0,20,3,5.00,12,0,1,2,0,False,https://www.espncricinfo.com/ci/content/player/379145.html
2022,1298154,ENG v IRE,IRE,ENG,ENG,Melbourne Cricket Ground,Melbourne,Australia,1,BA Stokes,Ben Stokes,2.2,0,8,1,3.42,7,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/311158.html
2022,1298154,ENG v IRE,IRE,ENG,ENG,Melbourne Cricket Ground,Melbourne,Australia,1,CR Woakes,Chris Woakes,3,0,41,0,13.66,4,6,1,2,0,False,https://www.espncricinfo.com/ci/content/player/247235.html
2022,1298154,ENG v IRE,IRE,ENG,ENG,Melbourne Cricket Ground,Melbourne,Australia,1,MA Wood,Mark Wood,4,0,34,3,8.50,13,4,1,2,0,False,https://www.espncricinfo.com/ci/content/player/351588.html
2022,1298154,ENG v IRE,IRE,ENG,ENG,Melbourne Cricket Ground,Melbourne,Australia,1,SM Curran,Sam Curran,3,0,31,2,10.33,7,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/662973.html
2022,1298154,ENG v IRE,IRE,ENG,ENG,Melbourne Cricket Ground,Melbourne,Australia,1,AU Rashid,Adil Rashid,4,0,24,0,6.00,6,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/244497.html
2022,1298154,ENG v IRE,IRE,ENG,ENG,Melbourne Cricket Ground,Melbourne,Australia,1,LS Livingstone,Liam Livingstone,3,0,17,3,5.66,5,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/403902.html
2022,1298154,ENG v IRE,IRE,ENG,IRE,Melbourne Cricket Ground,Melbourne,Australia,2,JB Little,Josh Little,3,0,16,2,5.33,11,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/928067.html
2022,1298154,ENG v IRE,IRE,ENG,IRE,Melbourne Cricket Ground,Melbourne,Australia,2,MR Adair,Mark Adair,2,0,10,0,5.00,5,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/526441.html
2022,1298154,ENG v IRE,IRE,ENG,IRE,Melbourne Cricket Ground,Melbourne,Australia,2,BJ McCarthy,Barry McCarthy,3,0,20,1,6.66,7,1,0,3,0,False,https://www.espncricinfo.com/ci/content/player/348059.html
2022,1298154,ENG v IRE,IRE,ENG,IRE,Melbourne Cricket Ground,Melbourne,Australia,2,F Hand,Fionn Hand,2,0,17,1,8.50,6,1,0,4,0,False,https://www.espncricinfo.com/ci/content/player/1099225.html
2022,1298154,ENG v IRE,IRE,ENG,IRE,Melbourne Cricket Ground,Melbourne,Australia,2,GJ Delany,Gareth Delany,3.3,0,33,0,9.42,5,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1099379.html
2022,1298154,ENG v IRE,IRE,ENG,IRE,Melbourne Cricket Ground,Melbourne,Australia,2,GH Dockrell,George Dockrell,1,0,5,1,5.00,2,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/348034.html
2022,1298153,AUS v SL,SL,AUS,AUS,Perth Stadium,Perth,Australia,1,JR Hazlewood,Josh Hazlewood,4,0,26,1,6.50,13,3,0,3,0,False,https://www.espncricinfo.com/ci/content/player/288284.html
2022,1298153,AUS v SL,SL,AUS,AUS,Perth Stadium,Perth,Australia,1,PJ Cummins,Pat Cummins,4,0,36,1,9.00,12,5,1,2,0,False,https://www.espncricinfo.com/ci/content/player/489889.html
2022,1298153,AUS v SL,SL,AUS,AUS,Perth Stadium,Perth,Australia,1,MA Starc,Mitchell Starc,4,0,23,1,5.75,13,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/311592.html
2022,1298153,AUS v SL,SL,AUS,AUS,Perth Stadium,Perth,Australia,1,AC Agar,Ashton Agar,4,0,25,1,6.25,8,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/505120.html
2022,1298153,AUS v SL,SL,AUS,AUS,Perth Stadium,Perth,Australia,1,MP Stoinis,Marcus Stoinis,2,0,17,0,8.50,1,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/325012.html
2022,1298153,AUS v SL,SL,AUS,AUS,Perth Stadium,Perth,Australia,1,MR Marsh,Mitchell Marsh,1,0,14,0,14.00,1,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/272450.html
2022,1298153,AUS v SL,SL,AUS,AUS,Perth Stadium,Perth,Australia,1,GJ Maxwell,Glenn Maxwell,1,0,5,1,5.00,2,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/325026.html
2022,1298153,AUS v SL,SL,AUS,SL,Perth Stadium,Perth,Australia,2,B Fernando,Binura Fernando,0.5,0,5,0,6.00,2,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/629080.html
2022,1298153,AUS v SL,SL,AUS,SL,Perth Stadium,Perth,Australia,2,DM de Silva,Dhananjaya de Silva,2.1,0,18,1,8.30,4,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/465793.html
2022,1298153,AUS v SL,SL,AUS,SL,Perth Stadium,Perth,Australia,2,CBRLS Kumara,Lahiru Kumara,3.3,0,22,0,6.28,15,0,1,3,0,False,https://www.espncricinfo.com/ci/content/player/784375.html
2022,1298153,AUS v SL,SL,AUS,SL,Perth Stadium,Perth,Australia,2,C Karunaratne,Chamika Karunaratne,3,0,20,1,6.66,5,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/623695.html
2022,1298153,AUS v SL,SL,AUS,SL,Perth Stadium,Perth,Australia,2,M Theekshana,Maheesh Theekshana,3,0,23,1,7.66,11,0,3,1,0,False,https://www.espncricinfo.com/ci/content/player/1138316.html
2022,1298153,AUS v SL,SL,AUS,SL,Perth Stadium,Perth,Australia,2,PWH de Silva,Wanindu Hasaranga de Silva,3,0,53,0,17.66,0,3,5,0,0,False,https://www.espncricinfo.com/ci/content/player/784379.html
2022,1298153,AUS v SL,SL,AUS,SL,Perth Stadium,Perth,Australia,2,MD Shanaka,Dasun Shanaka,1,0,10,0,10.00,2,2,0,0,0,True,https://www.espncricinfo.com/ci/content/player/437316.html
2022,1298152,SA v ZIM,ZIM,SA,SA,"Bellerive Oval, Hobart",Hobart,Australia,1,K Rabada,Kagiso Rabada,2,0,20,0,10.00,4,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2022,1298152,SA v ZIM,ZIM,SA,SA,"Bellerive Oval, Hobart",Hobart,Australia,1,WD Parnell,Wayne Parnell,2,0,6,1,3.00,9,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/265564.html
2022,1298152,SA v ZIM,ZIM,SA,SA,"Bellerive Oval, Hobart",Hobart,Australia,1,L Ngidi,Lungi Ngidi,2,0,20,2,10.00,6,2,1,2,0,False,https://www.espncricinfo.com/ci/content/player/542023.html
2022,1298152,SA v ZIM,ZIM,SA,SA,"Bellerive Oval, Hobart",Hobart,Australia,1,KA Maharaj,Keshav Maharaj,1,0,10,0,10.00,1,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/267724.html
2022,1298152,SA v ZIM,ZIM,SA,SA,"Bellerive Oval, Hobart",Hobart,Australia,1,A Nortje,Anrich Nortje,2,0,10,1,5.00,5,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/481979.html
2022,1298152,SA v ZIM,ZIM,SA,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,2,TL Chatara,Tendai Chatara,1,0,23,0,23.00,0,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/425639.html
2022,1298152,SA v ZIM,ZIM,SA,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,2,R Ngarava,Richard Ngarava,1,0,17,0,17.00,2,4,0,0,1,False,https://www.espncricinfo.com/ci/content/player/806241.html
2022,1298152,SA v ZIM,ZIM,SA,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,2,Sikandar Raza,Sikandar Raza,1,0,11,0,11.00,1,0,0,0,1,False,https://www.espncricinfo.com/ci/content/player/299572.html
2022,1298151,BAN v NED,BAN,NED,NED,"Bellerive Oval, Hobart",Hobart,Australia,1,FJ Klaassen,Fred Klaassen,4,0,33,1,8.25,10,5,0,3,0,False,https://www.espncricinfo.com/ci/content/player/1104703.html
2022,1298151,BAN v NED,BAN,NED,NED,"Bellerive Oval, Hobart",Hobart,Australia,1,CN Ackermann,Colin Ackermann,1,0,4,0,4.00,2,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/379774.html
2022,1298151,BAN v NED,BAN,NED,NED,"Bellerive Oval, Hobart",Hobart,Australia,1,PA van Meekeren,Paul van Meekeren,4,0,21,2,5.25,10,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/348109.html
2022,1298151,BAN v NED,BAN,NED,NED,"Bellerive Oval, Hobart",Hobart,Australia,1,BFW de Leede,Bas de Leede,3,0,29,2,9.66,9,3,1,3,0,False,https://www.espncricinfo.com/ci/content/player/1036191.html
2022,1298151,BAN v NED,BAN,NED,NED,"Bellerive Oval, Hobart",Hobart,Australia,1,TJG Pringle,Tim Pringle,2,0,10,1,5.00,4,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1193548.html
2022,1298151,BAN v NED,BAN,NED,NED,"Bellerive Oval, Hobart",Hobart,Australia,1,Shariz Ahmad,Shariz Ahmad,3,0,27,1,9.00,5,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1278252.html
2022,1298151,BAN v NED,BAN,NED,NED,"Bellerive Oval, Hobart",Hobart,Australia,1,LV van Beek,Logan van Beek,3,0,12,1,4.00,7,0,0,1,0,False,https://www.espncricinfo.com/ci/content/player/440522.html
2022,1298151,BAN v NED,BAN,NED,BAN,"Bellerive Oval, Hobart",Hobart,Australia,2,Taskin Ahmed,Taskin Ahmed,4,0,25,4,6.25,16,5,0,0,0,False,https://www.espncricinfo.com/ci/content/player/538506.html
2022,1298151,BAN v NED,BAN,NED,BAN,"Bellerive Oval, Hobart",Hobart,Australia,2,Hasan Mahmud,Hasan Mahmud,4,1,15,2,3.75,16,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/926629.html
2022,1298151,BAN v NED,BAN,NED,BAN,"Bellerive Oval, Hobart",Hobart,Australia,2,Shakib Al Hasan,Shakib Al Hasan,4,0,32,1,8.00,6,0,2,1,0,True,https://www.espncricinfo.com/ci/content/player/56143.html
2022,1298151,BAN v NED,BAN,NED,BAN,"Bellerive Oval, Hobart",Hobart,Australia,2,Mustafizur Rahman,Mustafizur Rahman,4,0,20,0,5.00,14,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/330902.html
2022,1298151,BAN v NED,BAN,NED,BAN,"Bellerive Oval, Hobart",Hobart,Australia,2,Soumya Sarkar,Soumya Sarkar,3,0,29,1,9.66,5,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/436677.html
2022,1298151,BAN v NED,BAN,NED,BAN,"Bellerive Oval, Hobart",Hobart,Australia,2,Mosaddek Hossain,Mosaddek Hossain,1,0,14,0,14.00,0,0,1,0,1,False,https://www.espncricinfo.com/ci/content/player/550133.html
2022,1298150,INDIA v PAK,PAK,INDIA,INDIA,Melbourne Cricket Ground,Melbourne,Australia,1,B Kumar,Bhuvneshwar Kumar,4,0,22,1,5.50,17,1,1,3,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2022,1298150,INDIA v PAK,PAK,INDIA,INDIA,Melbourne Cricket Ground,Melbourne,Australia,1,Arshdeep Singh,Arshdeep Singh,4,0,32,3,8.00,10,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2022,1298150,INDIA v PAK,PAK,INDIA,INDIA,Melbourne Cricket Ground,Melbourne,Australia,1,Mohammed Shami,Mohammed Shami,4,0,25,1,6.25,14,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/481896.html
2022,1298150,INDIA v PAK,PAK,INDIA,INDIA,Melbourne Cricket Ground,Melbourne,Australia,1,HH Pandya,Hardik Pandya,4,0,30,3,7.50,10,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/625371.html
2022,1298150,INDIA v PAK,PAK,INDIA,INDIA,Melbourne Cricket Ground,Melbourne,Australia,1,R Ashwin,Ravichandran Ashwin,3,0,23,0,7.66,5,0,1,1,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2022,1298150,INDIA v PAK,PAK,INDIA,INDIA,Melbourne Cricket Ground,Melbourne,Australia,1,AR Patel,Axar Patel,1,0,21,0,21.00,2,0,3,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2022,1298150,INDIA v PAK,PAK,INDIA,PAK,Melbourne Cricket Ground,Melbourne,Australia,2,Shaheen Shah Afridi,Shaheen Shah Afridi,4,0,34,0,8.50,7,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1072470.html
2022,1298150,INDIA v PAK,PAK,INDIA,PAK,Melbourne Cricket Ground,Melbourne,Australia,2,Naseem Shah,Naseem Shah,4,0,23,1,5.75,10,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1158088.html
2022,1298150,INDIA v PAK,PAK,INDIA,PAK,Melbourne Cricket Ground,Melbourne,Australia,2,Haris Rauf,Haris Rauf,4,0,36,2,9.00,11,2,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1161606.html
2022,1298150,INDIA v PAK,PAK,INDIA,PAK,Melbourne Cricket Ground,Melbourne,Australia,2,Shadab Khan,Shadab Khan,4,0,21,0,5.25,10,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/922943.html
2022,1298150,INDIA v PAK,PAK,INDIA,PAK,Melbourne Cricket Ground,Melbourne,Australia,2,Mohammad Nawaz(3),Mohammad Nawaz,4,0,42,2,10.50,8,0,4,2,1,False,https://www.espncricinfo.com/ci/content/player/348148.html
2022,1298149,IRE v SL,IRE,SL,SL,"Bellerive Oval, Hobart",Hobart,Australia,1,B Fernando,Binura Fernando,4,0,27,1,6.75,10,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/629080.html
2022,1298149,IRE v SL,IRE,SL,SL,"Bellerive Oval, Hobart",Hobart,Australia,1,CBRLS Kumara,Lahiru Kumara,2,0,12,1,6.00,6,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/784375.html
2022,1298149,IRE v SL,IRE,SL,SL,"Bellerive Oval, Hobart",Hobart,Australia,1,M Theekshana,Maheesh Theekshana,4,0,19,2,4.75,8,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1138316.html
2022,1298149,IRE v SL,IRE,SL,SL,"Bellerive Oval, Hobart",Hobart,Australia,1,C Karunaratne,Chamika Karunaratne,4,0,29,1,7.25,7,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/623695.html
2022,1298149,IRE v SL,IRE,SL,SL,"Bellerive Oval, Hobart",Hobart,Australia,1,PWH de Silva,Wanindu Hasaranga de Silva,4,0,25,2,6.25,6,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/784379.html
2022,1298149,IRE v SL,IRE,SL,SL,"Bellerive Oval, Hobart",Hobart,Australia,1,DM de Silva,Dhananjaya de Silva,2,0,13,1,6.50,3,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/465793.html
2022,1298149,IRE v SL,IRE,SL,IRE,"Bellerive Oval, Hobart",Hobart,Australia,2,JB Little,Josh Little,4,0,45,0,11.25,5,4,1,1,0,False,https://www.espncricinfo.com/ci/content/player/928067.html
2022,1298149,IRE v SL,IRE,SL,IRE,"Bellerive Oval, Hobart",Hobart,Australia,2,MR Adair,Mark Adair,2,0,16,0,8.00,2,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/526441.html
2022,1298149,IRE v SL,IRE,SL,IRE,"Bellerive Oval, Hobart",Hobart,Australia,2,BJ McCarthy,Barry McCarthy,2,0,16,0,8.00,4,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/348059.html
2022,1298149,IRE v SL,IRE,SL,IRE,"Bellerive Oval, Hobart",Hobart,Australia,2,GJ Delany,Gareth Delany,4,0,28,1,7.00,8,3,0,2,0,False,https://www.espncricinfo.com/ci/content/player/1099379.html
2022,1298149,IRE v SL,IRE,SL,IRE,"Bellerive Oval, Hobart",Hobart,Australia,2,C Campher,Curtis Campher,1,0,8,0,8.00,2,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/595921.html
2022,1298149,IRE v SL,IRE,SL,IRE,"Bellerive Oval, Hobart",Hobart,Australia,2,Simi Singh,Simi Singh,2,0,20,0,10.00,3,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1005257.html
2022,1298148,AFG v ENG,AFG,ENG,ENG,Perth Stadium,Perth,Australia,1,BA Stokes,Ben Stokes,4,0,19,2,4.75,14,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/311158.html
2022,1298148,AFG v ENG,AFG,ENG,ENG,Perth Stadium,Perth,Australia,1,CR Woakes,Chris Woakes,4,0,24,1,6.00,15,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/247235.html
2022,1298148,AFG v ENG,AFG,ENG,ENG,Perth Stadium,Perth,Australia,1,MA Wood,Mark Wood,4,0,23,2,5.75,14,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/351588.html
2022,1298148,AFG v ENG,AFG,ENG,ENG,Perth Stadium,Perth,Australia,1,SM Curran,Sam Curran,3.4,0,10,5,2.72,16,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/662973.html
2022,1298148,AFG v ENG,AFG,ENG,ENG,Perth Stadium,Perth,Australia,1,AU Rashid,Adil Rashid,4,0,32,0,8.00,4,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/244497.html
2022,1298148,AFG v ENG,AFG,ENG,AFG,Perth Stadium,Perth,Australia,2,Fazalhaq Farooqi,Fazalhaq Farooqi,4,0,24,1,6.00,15,2,1,3,0,False,https://www.espncricinfo.com/ci/content/player/974175.html
2022,1298148,AFG v ENG,AFG,ENG,AFG,Perth Stadium,Perth,Australia,2,Azmatullah Omarzai,Azmatullah Omarzai,1.1,0,11,0,9.42,2,1,0,3,0,False,https://www.espncricinfo.com/ci/content/player/819429.html
2022,1298148,AFG v ENG,AFG,ENG,AFG,Perth Stadium,Perth,Australia,2,Mujeeb Ur Rahman,Mujeeb Ur Rahman,4,0,22,1,5.50,10,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/974109.html
2022,1298148,AFG v ENG,AFG,ENG,AFG,Perth Stadium,Perth,Australia,2,Rashid Khan,Rashid Khan,4,0,17,1,4.25,10,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2022,1298148,AFG v ENG,AFG,ENG,AFG,Perth Stadium,Perth,Australia,2,Fareed Ahmad,Fareed Ahmad,2,0,23,1,11.50,2,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/568136.html
2022,1298148,AFG v ENG,AFG,ENG,AFG,Perth Stadium,Perth,Australia,2,Mohammad Nabi,Mohammad Nabi,3,0,16,1,5.33,6,0,0,0,0,True,https://www.espncricinfo.com/ci/content/player/25913.html
2022,1298147,AUS v NZ,NZ,AUS,AUS,Sydney Cricket Ground,Sydney,Australia,1,MA Starc,Mitchell Starc,4,0,36,0,9.00,5,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/311592.html
2022,1298147,AUS v NZ,NZ,AUS,AUS,Sydney Cricket Ground,Sydney,Australia,1,JR Hazlewood,Josh Hazlewood,4,0,41,2,10.25,8,5,1,1,0,False,https://www.espncricinfo.com/ci/content/player/288284.html
2022,1298147,AUS v NZ,NZ,AUS,AUS,Sydney Cricket Ground,Sydney,Australia,1,PJ Cummins,Pat Cummins,4,0,46,0,11.50,8,4,2,2,0,False,https://www.espncricinfo.com/ci/content/player/489889.html
2022,1298147,AUS v NZ,NZ,AUS,AUS,Sydney Cricket Ground,Sydney,Australia,1,MP Stoinis,Marcus Stoinis,4,0,38,0,9.50,3,1,2,1,0,False,https://www.espncricinfo.com/ci/content/player/325012.html
2022,1298147,AUS v NZ,NZ,AUS,AUS,Sydney Cricket Ground,Sydney,Australia,1,A Zampa,Adam Zampa,4,0,39,1,9.75,4,2,2,1,0,False,https://www.espncricinfo.com/ci/content/player/379504.html
2022,1298147,AUS v NZ,NZ,AUS,NZ,Sydney Cricket Ground,Sydney,Australia,2,TA Boult,Trent Boult,4,0,24,2,6.00,13,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2022,1298147,AUS v NZ,NZ,AUS,NZ,Sydney Cricket Ground,Sydney,Australia,2,TG Southee,Tim Southee,2.1,0,6,3,2.76,10,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/232364.html
2022,1298147,AUS v NZ,NZ,AUS,NZ,Sydney Cricket Ground,Sydney,Australia,2,MJ Santner,Mitchell Santner,4,0,31,3,7.75,10,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/502714.html
2022,1298147,AUS v NZ,NZ,AUS,NZ,Sydney Cricket Ground,Sydney,Australia,2,LH Ferguson,Lockie Ferguson,3,0,20,1,6.66,9,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/493773.html
